1.000000	0.000000	2.525782	0.164166	30.827592	2.867255	-0.002193
2.000000	2.001667	1.938029	0.161753	24.794785	0.978874	-0.006334
3.000000	4.004444	-1.692462	0.162055	27.988857	1.261603	-0.010013
4.000000	6.006111	1.347488	0.167981	26.718600	-0.108014	-0.011384
5.000000	8.008056	1.139695	0.161652	27.233413	1.407081	-0.011250
6.000000	10.010000	0.938952	0.159952	25.980915	1.722598	-0.009634
7.000000	12.011389	0.735805	0.172653	25.446898	0.085070	-0.012334
8.000000	14.013333	-0.616202	0.172091	26.716102	0.627284	-0.011195
9.000000	20.018611	-0.413218	0.159571	36.224977	2.017136	-0.011177
10.000000	22.020000	-0.345463	0.166285	37.831560	1.966003	-0.011499
