1.000000	0.000000	3.757784	0.216646	29.515241	2.078364	0.002760
2.000000	0.335278	3.555387	0.208395	29.121304	3.465809	-0.002901
3.000000	0.670278	3.580257	0.210963	31.780713	1.436265	0.004439
4.000000	1.005556	3.448856	0.214692	31.578371	1.475036	0.003523
5.000000	1.340556	3.260626	0.218368	30.909319	0.823211	-0.009701
6.000000	1.675833	2.993934	0.222772	27.736459	-0.168048	-0.008000
7.000000	2.011389	2.886621	0.220068	27.533668	0.393459	-0.006669
8.000000	2.346389	2.746082	0.220084	26.549811	2.210146	-0.001498
9.000000	2.681667	-2.594996	0.224877	25.964024	0.651134	-0.009025
10.000000	3.016389	2.489351	0.223087	25.586142	0.651210	-0.001767
11.000000	3.351667	-2.438655	0.218572	25.841686	1.946406	-0.014570
12.000000	3.686667	2.186674	0.224569	23.356642	3.476121	-0.009347
13.000000	4.021944	2.111061	0.221954	22.772222	9.934331	-0.009449
14.000000	4.356944	2.065912	0.223808	23.934139	0.711798	-0.005277
15.000000	4.692222	1.994932	0.223368	23.556521	1.802517	-0.004245
16.000000	5.027222	-1.889308	0.219318	22.628264	1.818157	-0.011687
17.000000	5.362500	1.740697	0.225102	21.827902	1.706500	-0.006196
18.000000	5.697500	1.682619	0.218248	20.969751	2.241716	-0.001447
19.000000	6.032778	-1.640592	0.221520	21.712644	1.469947	-0.014170
20.000000	6.367778	-1.625926	0.216672	22.548824	0.975051	-0.017342
21.000000	6.703056	-1.488845	0.236463	23.025020	1.802967	-0.008402
22.000000	7.038333	1.513976	0.225657	23.758974	0.671039	-0.007319
23.000000	7.373611	-1.432810	0.229278	23.570846	1.574521	-0.012079
24.000000	7.708611	1.369277	0.220167	22.373842	0.119063	-0.011019
25.000000	8.043889	1.324185	0.218777	22.096078	2.495419	-0.006366
26.000000	8.379167	1.242325	0.223227	21.590334	-0.114426	-0.012895
27.000000	8.714167	1.184603	0.217588	20.251760	1.303659	-0.005558
28.000000	9.049444	-1.164190	0.214558	20.884140	1.911860	-0.011987
29.000000	9.384444	1.107959	0.222702	21.185290	1.283312	-0.007674
30.000000	9.719722	-1.109015	0.218770	22.209738	1.321813	-0.013931
31.000000	10.054722	-1.079839	0.223445	23.263796	0.952283	-0.013414
32.000000	10.390000	1.038275	0.225061	23.462166	1.495092	-0.008002
33.000000	10.725000	-1.014123	0.208751	22.595167	2.148579	-0.014411
34.000000	11.060278	-0.942196	0.218348	21.843458	0.972180	-0.012138
35.000000	11.395278	0.879300	0.216163	21.072772	0.984175	-0.010582
36.000000	11.730278	0.844082	0.216804	20.385328	1.506407	-0.008568
37.000000	12.065278	0.814571	0.204521	19.826030	1.188745	-0.007581
38.000000	12.400278	0.786070	0.204080	20.293227	1.276429	-0.007454
39.000000	12.735556	0.789146	0.197316	20.794414	3.080960	-0.010159
40.000000	13.070556	-0.776588	0.189548	21.098895	2.407573	-0.012705
41.000000	13.405833	-0.727254	0.204574	21.720217	2.649730	-0.011610
42.000000	14.075833	0.658335	0.210863	21.970101	1.216800	-0.010152
