1.000000	0.000000	4.798982	0.195567	77.774006	-1.714509	-0.005763
2.000000	2.001667	4.240945	0.202279	73.841213	0.003279	-0.006656
3.000000	4.003611	3.758027	0.206384	72.083591	-0.946920	-0.007285
4.000000	6.005556	3.294520	0.208729	72.804573	-1.490832	-0.014330
5.000000	8.007222	2.872798	0.216510	72.192642	-2.822659	-0.015372
6.000000	10.009167	2.549703	0.215939	69.536162	-4.040993	-0.011155
7.000000	12.011111	2.155932	0.216795	74.184655	-2.097673	-0.015616
8.000000	14.013056	1.920164	0.223527	69.162028	-1.279748	-0.013180
9.000000	16.014722	1.661675	0.226953	70.850395	-3.069181	-0.013683
10.000000	18.016667	-1.491950	0.220348	-69.615502	-1.323441	-0.011868
11.000000	20.018611	1.294805	0.226195	69.143447	-0.960262	-0.013821
12.000000	22.020278	1.130269	0.228321	70.219348	-3.592229	-0.012042
13.000000	24.022222	0.979963	0.233307	72.095852	-1.053463	-0.012348
14.000000	26.024167	0.861116	0.237734	69.980753	-2.993307	-0.011384
15.000000	28.026111	0.755058	0.231486	69.260794	-2.212715	-0.010784
16.000000	30.027778	0.667752	0.231254	69.192500	-3.462253	-0.010098
17.000000	32.029722	0.581668	0.235506	69.299775	-1.443491	-0.013723
18.000000	34.031667	0.506366	0.236119	69.445007	-1.664801	-0.013736
19.000000	36.033333	-0.447760	0.234697	70.235826	-1.907202	-0.013168
20.000000	38.035278	0.390145	0.243776	70.269493	-0.129700	-0.013631
21.000000	40.037222	0.342470	0.231041	70.701732	-2.621249	-0.013762
22.000000	42.039167	-0.301216	0.239577	70.146840	-1.140098	-0.013303
23.000000	44.040833	0.273856	0.227580	70.197852	0.224968	-0.012806
24.000000	46.042500	0.231059	0.231432	69.387025	-1.551653	-0.013709
25.000000	48.044444	0.209484	0.225883	69.725120	-2.509771	-0.013231
26.000000	50.046389	0.172725	0.231813	69.142881	-2.411633	-0.011964
27.000000	52.048333	0.148795	0.240357	67.897349	-0.939021	-0.011606
28.000000	54.050000	-0.129697	0.256879	68.565748	-1.269270	-0.012220
