1.000000	0.000000	-5.195882	0.132445	29.887418	-0.845643	0.014227
2.000000	0.000000	4.866171	0.130964	27.642310	-2.528319	0.001954
3.000000	0.000000	4.838421	0.125909	26.322996	-1.703040	0.000891
4.000000	0.000000	4.406793	0.132639	25.682859	-2.789712	0.004967
5.000000	0.000000	4.465422	0.125161	26.690174	-1.460736	0.003425
6.000000	0.000000	4.244337	0.126643	27.641087	-0.845856	0.010057
7.000000	0.000000	-3.929756	0.130685	26.741798	-0.489463	0.004301
8.000000	0.000000	3.884033	0.127491	25.698042	-2.045171	0.004244
9.000000	0.000000	3.729186	0.126400	24.701818	-0.973697	0.009910
10.000000	0.000000	3.573936	0.128586	25.091556	-1.686130	0.009621
11.000000	0.000000	3.371773	0.131924	25.030900	-0.516448	0.014570
12.000000	0.000000	3.155326	0.131364	26.008151	-0.045227	0.015766
13.000000	0.000000	3.065668	0.133249	26.110065	-0.531317	0.009026
14.000000	0.000000	-3.042004	0.126136	26.429469	1.449790	-0.004518
15.000000	0.000000	2.963338	0.123667	26.139489	2.039200	0.012009
16.000000	0.000000	2.690652	0.131529	25.095614	3.499025	0.000515
17.000000	0.000000	-2.762772	0.119667	25.121703	1.727650	0.006679
18.000000	0.000000	-2.584789	0.125947	25.346911	1.681761	0.000812
19.000000	0.000000	-2.526366	0.121917	24.947943	1.508418	0.001932
20.000000	0.000000	2.305942	0.127877	24.805858	0.198423	0.009710
21.000000	0.000000	2.233407	0.127419	24.091917	0.780544	0.007569
22.000000	0.000000	2.238229	0.120490	24.508827	1.861530	0.009029
23.000000	0.000000	-2.110418	0.121814	25.743032	1.479200	0.001758
24.000000	0.000000	-1.984563	0.126542	26.563274	1.225962	0.002625
25.000000	0.000000	1.440411	0.138465	12.306185	0.718345	0.001196
26.000000	0.000000	1.833218	0.129918	27.275003	1.679820	0.007083
27.000000	0.000000	-1.725640	0.131566	28.338719	1.563116	0.000362
28.000000	0.000000	-1.653078	0.129453	27.846695	0.564460	0.001552
29.000000	0.000000	-1.611101	0.125791	27.617616	1.140142	0.001189
30.000000	0.000000	1.577988	0.123866	25.951952	1.341307	0.010086
31.000000	0.000000	1.443082	0.134626	26.352871	-0.593261	0.008890
32.000000	0.000000	1.328572	0.140797	27.345575	0.378213	0.007932
33.000000	0.000000	-1.335610	0.132172	26.439587	1.306887	0.004135
34.000000	0.000000	1.363171	0.123788	26.128030	1.661874	0.008149
35.000000	0.000000	1.220398	0.127896	26.610310	3.059291	0.003732
36.000000	0.000000	-1.179528	0.143714	27.772812	0.929663	0.001547
37.000000	0.000000	1.192588	0.123843	26.906915	1.773074	0.008828
38.000000	0.000000	1.055468	0.129968	27.646340	3.324563	0.003606
39.000000	0.000000	-1.073698	0.120687	28.222428	6.393654	0.004934
40.000000	0.000000	1.059989	0.126069	28.662733	-1.404033	0.002633
41.000000	0.000000	0.980292	0.121230	28.229566	0.857008	0.008471
42.000000	0.000000	0.922776	0.134893	27.442233	0.795510	0.008129
43.000000	0.000000	0.896703	0.122707	27.465936	0.276703	0.007011
44.000000	0.000000	0.880841	0.120109	27.220513	-0.452753	0.004174
45.000000	0.000000	0.819005	0.121221	26.934475	-1.001866	0.007062
46.000000	0.000000	0.853927	0.112732	27.074418	2.216190	0.005092
47.000000	0.000000	0.802010	0.106945	27.516570	-0.029748	0.006701
48.000000	0.000000	0.726060	0.127323	28.428808	-0.284628	0.006006
49.000000	0.000000	0.663491	0.132485	28.461780	2.483926	0.000372
50.000000	0.000000	0.648173	0.136632	29.088344	1.056299	0.005399
51.000000	0.000000	0.613008	0.117434	28.919519	-1.741505	0.003332
52.000000	0.000000	0.614163	0.114500	27.899131	-0.090430	0.002898
53.000000	0.000000	0.582869	0.121193	27.723217	0.413722	0.006316
54.000000	0.000000	0.624028	0.106135	27.550484	2.327590	0.003405
55.000000	0.000000	0.629303	0.104447	27.725609	2.290282	0.003248
56.000000	0.000000	0.595502	0.099842	27.222687	1.493789	0.003906
57.000000	0.000000	0.475763	0.118088	26.995718	0.641703	0.004330
58.000000	0.000000	0.574820	0.091265	27.273058	2.139748	0.005781
59.000000	0.000000	0.479631	0.140667	26.930294	0.887706	0.003709
60.000000	0.000000	0.492956	0.114663	27.609056	-0.555209	0.001555
61.000000	0.000000	-0.460192	0.107462	28.077759	0.037825	-0.000214
62.000000	0.000000	0.435491	0.105944	27.520082	1.580481	0.006135
63.000000	0.000000	0.382118	0.150822	28.250280	2.579758	-0.000285
